"ID","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","year","re","GID_2"
1,-0.0731026455760002,0.052619744092226,-0.178124615141656,-0.0725159229219461,0.0286401021286334,-0.0712864175438881,1.11671182618623e-05,2021,1,"IND.1.3_1"
2,-0.0162287838757038,0.0493802614510059,-0.113337131758301,-0.0162092800743465,0.0806826091882122,-0.016163170337677,5.61230164019676e-07,2021,1,"IND.11.10_1"
3,-0.00394506752490997,0.0492475591599941,-0.100696403622437,-0.00395947262015644,0.0927950953117459,-0.00398399168625474,5.54219570956139e-07,2021,1,"IND.11.11_1"
4,-0.0195822194218636,0.0498727411031723,-0.117569760014414,-0.0195916270959808,0.0783726090104623,-0.0196053348481655,2.62570120437475e-06,2021,1,"IND.11.12_1"
5,-0.0486329793930054,0.0493928641080856,-0.146036448271279,-0.048519573027,0.0480608902738758,-0.0482815951108932,7.0386019888506e-07,2021,1,"IND.11.14_1"
6,-0.0434462912380695,0.0494544543325901,-0.140932914575207,-0.0433478920390813,0.0534111483898735,-0.0431410819292068,7.35613384515298e-07,2021,1,"IND.11.16_1"
7,-0.0356821306049824,0.0493224188685417,-0.132712275344369,-0.0356516015747881,0.0610942963988292,-0.0355836153030396,1.20104460552873e-06,2021,1,"IND.11.17_1"
8,-0.0372737161815166,0.0494211800396442,-0.134545915791361,-0.0372248840729283,0.0596447511400672,-0.0371191240847111,1.18553757849475e-06,2021,1,"IND.11.18_1"
9,-0.0329731181263924,0.0491728149354458,-0.129979714678517,-0.032848446174714,0.0632571623848301,-0.0325883328914642,1.94832832764712e-06,2021,1,"IND.11.19_1"
10,-0.0114789204671979,0.0492885038256645,-0.108110714974934,-0.0115646806133247,0.0855393088723114,-0.0117367254570127,3.00389761645091e-06,2021,1,"IND.11.1_1"
11,-0.0362322404980659,0.0495643578469753,-0.133823708119896,-0.0361698332883861,0.0609293505915308,-0.0360360778868198,7.42878584532845e-07,2021,1,"IND.11.23_1"
12,0.0113774482160807,0.0490617193281651,-0.0844764213431731,0.0111802699805892,0.108233833909646,0.0107783833518624,5.51468049035349e-06,2021,1,"IND.11.24_1"
13,0.0329171419143677,0.0486221499741077,-0.0618441017655688,0.0326448589313407,0.129096267081135,0.0320855341851711,7.89037730379149e-06,2021,1,"IND.11.25_1"
14,-0.0541507713496685,0.0494057089090347,-0.151698015281594,-0.0539961795317086,0.042459254108441,-0.0536740645766258,8.4418379882068e-07,2021,1,"IND.11.26_1"
15,-0.036041583865881,0.0493175499141216,-0.133358076035474,-0.0359079310930955,0.0604493841903607,-0.0356297641992569,1.47314594022799e-06,2021,1,"IND.11.28_1"
16,0.0381019487977028,0.0492549389600754,-0.0576950503702836,0.0377628138236252,0.135687868500638,0.0370614193379879,1.45373578007765e-05,2021,1,"IND.11.29_1"
17,0.168851554393768,0.0500700585544109,0.0725278980337585,0.168190585635414,0.268810777573684,0.166770279407501,2.87380001216183e-05,2021,1,"IND.11.31_1"
18,-0.0183822698891163,0.0490269586443901,-0.114754485673729,-0.0183808904484214,0.0778932963377222,-0.0183742754161358,9.78961298716576e-07,2021,1,"IND.11.32_1"
19,-0.0143688302487135,0.0492147654294968,-0.111067251781273,-0.0143789168984958,0.0822965017381582,-0.01439543440938,9.5730918069824e-07,2021,1,"IND.11.33_1"
20,-0.0120705394074321,0.0489540994167328,-0.108149777908421,-0.0121201328122602,0.0841939071550016,-0.0122176827862859,1.37524963459817e-06,2021,1,"IND.11.3_1"
21,-0.000568796414881945,0.0487385764718056,-0.0961212254026614,-0.000653542134153329,0.0953617823518478,-0.000823278038296849,1.26000876809709e-06,2021,1,"IND.11.5_1"
22,-0.0193839259445667,0.0492359958589077,-0.11625022199692,-0.0193520936966709,0.0772158850145275,-0.0192824825644493,8.18931769280091e-07,2021,1,"IND.11.7_1"
