names,membership_1,membership_2,membership_3,membership_4,membership_5,membership_6
IND.32.3.4_1,18,20,33,35,15,26
IND.32.3.5_1,18,20,33,35,15,26
IND.32.3.6_1,18,20,33,35,15,26
IND.32.3.7_1,18,20,33,35,15,26
IND.32.4.1_1,18,20,33,35,16,26
IND.32.4.2_1,18,20,33,35,16,26
IND.32.4.3_1,18,20,33,35,16,26
IND.32.4.4_1,18,20,33,35,16,26
IND.32.4.5_1,18,20,33,35,16,26
IND.32.4.6_1,18,20,33,35,16,26
IND.32.4.7_1,18,20,33,35,16,26
IND.32.5.1_1,18,20,48,34,15,25
IND.32.5.10_1,18,20,48,34,15,25
IND.32.5.11_1,18,20,48,34,15,25
IND.32.5.12_1,18,20,48,34,15,25
IND.32.5.2_1,10,17,48,29,21,21
IND.32.5.3_1,18,20,48,34,15,25
IND.32.5.4_1,18,20,47,34,15,25
IND.32.5.5_1,10,17,48,29,21,21
IND.32.5.6_1,18,20,47,34,15,25
IND.32.5.7_1,18,20,48,34,15,25
IND.32.5.8_1,18,20,48,34,15,25
IND.32.5.9_1,18,20,48,34,15,25
IND.32.6.1_1,18,20,47,34,15,25
IND.32.6.2_1,18,20,47,34,15,25
IND.32.6.3_1,18,20,47,34,15,25
IND.32.6.4_1,18,20,47,34,15,25
IND.32.6.5_1,18,20,47,34,15,25
IND.32.6.6_1,18,20,47,34,15,25
IND.32.6.7_1,18,20,47,35,15,25
IND.32.6.8_1,18,20,47,34,15,25
IND.32.7.1_1,18,20,47,34,15,25
IND.32.7.2_1,18,20,47,34,15,25
IND.32.7.3_1,18,20,33,34,15,25
IND.32.7.4_1,18,20,33,34,15,25
IND.32.7.5_1,18,20,33,34,15,25
IND.32.7.6_1,18,20,33,34,15,25
IND.32.7.7_1,18,20,33,34,15,25
IND.32.8.1_1,18,20,33,35,15,27
IND.32.8.2_1,18,20,33,35,15,27
IND.32.8.3_1,18,20,33,35,15,27
IND.32.8.4_1,18,20,47,35,15,25
IND.32.8.5_1,18,20,33,35,15,27
IND.32.8.6_1,18,20,33,35,15,27
IND.32.8.7_1,18,20,47,35,15,25
IND.32.9.1_1,18,20,47,34,15,25
IND.32.9.2_1,18,20,47,34,15,25
IND.32.9.3_1,18,20,47,34,15,25
IND.32.9.4_1,18,20,47,34,15,25
IND.32.9.5_1,18,20,48,34,15,25
IND.32.9.6_1,18,20,48,34,15,25
IND.32.9.7_1,18,20,47,34,15,25
IND.33.1.1_1,14,2,5,15,3,13
IND.33.1.2_1,14,2,,15,3,13
IND.33.2.1_1,14,2,5,15,3,13
IND.33.2.2_1,14,2,5,15,3,13
IND.33.3.1_1,14,2,5,15,3,13
IND.33.4.1_1,14,2,5,15,3,13
IND.33.5.1_1,14,2,5,15,3,13
IND.33.6.1_1,14,2,5,15,3,13
IND.33.6.2_1,,2,,15,3,13
IND.33.7.1_1,14,2,5,15,3,13
IND.33.8.1_1,14,2,5,15,3,13
IND.34.1.1_1,13,7,24,12,26,12
IND.34.1.2_1,13,7,24,12,26,12
IND.34.1.3_1,13,7,24,12,26,12
IND.34.1.4_1,13,7,24,12,26,12
IND.34.1.5_1,13,7,24,12,26,12
IND.34.10.1_1,12,10,24,16,11,11
IND.34.10.2_1,12,10,24,16,11,11
IND.34.11.1_1,12,10,23,16,11,11
IND.34.11.2_1,12,10,23,16,11,11
IND.34.11.3_1,12,10,23,16,11,11
IND.34.12.1_1,12,10,24,16,11,11
IND.34.13.1_1,13,21,24,16,24,29
IND.34.13.2_1,13,21,24,16,24,29
IND.34.13.3_1,13,21,24,16,24,29
IND.34.14.1_1,12,10,24,16,11,11
IND.34.14.2_1,12,10,24,16,11,11
IND.34.14.3_1,12,10,24,16,11,11
IND.34.14.4_1,12,10,24,16,11,11
IND.34.15.1_1,12,8,8,5,6,12
IND.34.15.2_1,12,8,8,5,6,12
IND.34.15.3_1,12,8,8,5,6,12
IND.34.15.4_1,12,8,8,5,6,12
IND.34.15.5_1,12,8,8,5,6,12
IND.34.16.1_1,12,10,25,16,11,11
IND.34.16.2_1,12,10,24,16,11,11
IND.34.17.1_1,12,8,8,5,6,12
IND.34.17.2_1,12,8,8,5,6,12
IND.34.17.3_1,12,8,8,5,6,12
IND.34.17.4_1,12,8,8,5,6,12
IND.34.18.1_1,12,8,8,5,6,12
IND.34.18.2_1,12,8,8,5,6,12
IND.34.18.3_1,12,8,8,5,6,12
IND.34.18.4_1,12,8,8,5,6,12
IND.34.19.1_1,19,7,7,4,5,4
IND.34.19.2_1,19,7,7,4,5,4
IND.34.2.1_1,19,7,24,12,26,12
IND.34.2.2_1,19,7,24,12,26,12
IND.34.2.3_1,19,7,24,12,26,12
IND.34.2.4_1,19,7,7,12,26,12
IND.34.2.5_1,19,7,24,12,26,12
IND.34.20.1_1,12,10,23,16,11,11
IND.34.20.2_1,12,10,23,16,11,11
IND.34.21.1_1,13,21,23,14,24,29
IND.34.21.2_1,12,21,23,14,24,29
IND.34.22.1_1,12,10,25,16,11,11
IND.34.22.2_1,12,10,25,16,11,11
IND.34.23.1_1,12,7,8,12,26,12
IND.34.23.2_1,12,7,24,12,26,12
IND.34.23.3_1,12,7,24,12,26,12
IND.34.24.1_1,12,10,8,12,26,12
IND.34.24.2_1,12,10,8,12,26,12
IND.34.25.1_1,12,10,24,16,11,11
IND.34.25.2_1,12,10,24,16,11,11
IND.34.26.1_1,12,10,8,12,11,12
IND.34.26.2_1,12,10,8,12,11,12
IND.34.27.1_1,12,10,24,16,11,11
IND.34.27.2_1,12,10,24,16,11,11
IND.34.27.3_1,12,10,24,16,11,11
IND.34.28.1_1,13,7,24,12,26,12
IND.34.28.2_1,13,7,24,12,26,12
IND.34.28.3_1,13,7,24,12,26,12
IND.34.28.4_1,13,7,24,12,26,12
IND.34.29.1_1,19,7,7,4,5,4
IND.34.29.2_1,19,7,7,4,5,4
IND.34.29.3_1,19,7,7,4,5,4
IND.34.3.1_1,12,10,23,16,11,11
IND.34.3.2_1,12,10,23,16,11,11
IND.34.3.3_1,12,10,23,16,11,11
IND.34.3.4_1,12,10,23,16,11,11
IND.34.3.5_1,12,10,23,16,11,11
IND.34.30.1_1,19,7,7,4,5,4
IND.34.31.1_1,12,10,23,16,11,11
IND.34.31.2_1,12,10,23,16,11,11
IND.34.31.3_1,12,10,23,16,11,11
IND.34.31.4_1,12,10,23,16,11,11
IND.34.32.1_1,12,10,24,16,11,11
IND.34.32.2_1,12,10,24,16,11,11
IND.34.32.3_1,12,10,24,16,11,11
IND.34.33.1_1,12,10,25,16,11,11
IND.34.33.2_1,12,10,25,16,11,11
IND.34.34.1_1,12,10,24,16,11,11
IND.34.34.2_1,12,10,24,16,11,11
IND.34.34.3_1,13,21,24,16,24,29
IND.34.35.1_1,19,7,7,4,5,4
IND.34.35.2_1,19,7,7,4,5,4
IND.34.36.1_1,12,10,8,16,11,11
IND.34.36.2_1,12,10,8,16,11,11
IND.34.36.3_1,12,10,8,16,11,11
IND.34.36.4_1,12,10,8,16,11,11
IND.34.37.1_1,19,7,24,12,26,12
IND.34.38.1_1,13,10,24,16,11,11
IND.34.38.2_1,13,10,24,16,11,11
IND.34.38.3_1,13,10,24,16,11,11
IND.34.38.4_1,13,10,24,16,11,11
IND.34.39.1_1,12,10,23,16,11,11
IND.34.39.2_1,12,10,23,16,11,11
IND.34.39.3_1,12,10,23,16,11,11
IND.34.39.4_1,12,10,23,16,11,11
IND.34.39.5_1,12,10,23,16,11,11
IND.34.4.1_1,12,10,23,16,11,11
IND.34.4.2_1,12,10,23,16,11,11
IND.34.40.1_1,13,21,24,14,24,29
IND.34.40.2_1,13,21,24,14,24,29
IND.34.40.3_1,13,21,24,14,24,29
IND.34.40.4_1,13,21,24,14,24,29
IND.34.41.1_1,12,10,8,12,11,12
IND.34.41.2_1,12,10,8,12,11,12
IND.34.42.1_1,12,10,24,16,11,11
IND.34.42.2_1,,10,24,16,11,11
IND.34.42.3_1,12,10,24,16,11,11
IND.34.42.4_1,12,10,24,16,11,11
IND.34.43.1_1,12,10,24,16,11,11
IND.34.43.2_1,12,10,24,16,11,11
IND.34.43.3_1,12,10,24,16,11,11
IND.34.44.1_1,12,7,24,12,26,12
IND.34.44.2_1,12,7,24,12,26,12
IND.34.45.1_1,12,10,23,16,11,11
IND.34.45.2_1,12,10,23,16,11,11
IND.34.45.3_1,12,10,23,16,11,11
IND.34.46.1_1,12,10,25,16,11,11
IND.34.46.2_1,12,10,25,16,11,11
IND.34.47.1_1,12,10,8,16,11,11
IND.34.47.2_1,12,10,8,16,11,11
IND.34.47.3_1,12,10,8,16,11,11
IND.34.48.1_1,13,21,24,14,24,29
IND.34.48.2_1,13,21,24,14,24,29
IND.34.49.1_1,12,10,24,16,11,11
IND.34.49.2_1,12,10,24,16,11,11
IND.34.49.3_1,12,10,24,16,11,11
IND.34.5.1_1,12,10,23,16,11,11
IND.34.5.2_1,12,10,23,16,11,11
IND.34.5.3_1,12,10,23,16,11,11
IND.34.5.4_1,12,10,23,16,11,11
IND.34.5.5_1,12,10,24,16,11,11
IND.34.50.1_1,12,10,25,16,11,11
IND.34.50.2_1,12,10,25,16,11,11
IND.34.51.1_1,13,21,24,16,24,29
IND.34.51.2_1,13,21,24,16,24,29
IND.34.51.3_1,13,21,24,16,24,29
IND.34.52.1_1,12,10,8,12,26,12
IND.34.52.2_1,12,10,8,12,26,12
IND.34.52.3_1,12,10,8,12,26,12
IND.34.53.1_1,13,7,7,12,26,4
IND.34.53.2_1,13,7,24,12,26,12
IND.34.53.3_1,13,7,24,12,26,12
IND.34.53.4_1,13,7,24,12,26,12
IND.34.54.1_1,12,10,23,16,11,11
IND.34.54.2_1,12,10,23,16,11,11
IND.34.55.1_1,19,7,7,4,5,4
IND.34.55.2_1,19,7,7,4,5,4
IND.34.55.3_1,19,7,7,4,5,4
IND.34.56.1_1,12,10,23,16,11,11
IND.34.56.2_1,12,10,23,16,11,11
IND.34.57.1_1,12,8,8,5,6,12
IND.34.57.2_1,12,8,8,5,6,12
IND.34.57.3_1,12,8,8,5,6,12
IND.34.58.1_1,12,7,8,5,6,12
IND.34.58.2_1,12,7,8,5,6,12
IND.34.58.3_1,12,7,8,5,6,12
IND.34.59.1_1,12,8,8,5,6,12
IND.34.59.2_1,12,8,8,5,6,12
IND.34.59.3_1,12,8,8,5,6,12
IND.34.6.1_1,12,8,8,5,6,12
IND.34.6.2_1,19,7,8,5,5,4
IND.34.60.1_1,12,10,23,16,11,11
IND.34.60.2_1,12,10,23,16,11,11
IND.34.60.3_1,12,10,23,16,11,11
IND.34.61.1_1,12,10,24,16,11,11
IND.34.61.2_1,12,10,24,16,11,11
IND.34.61.3_1,12,10,24,16,11,11
IND.34.61.4_1,12,10,23,16,11,11
IND.34.62.1_1,12,8,8,5,6,12
IND.34.62.2_1,12,8,8,5,6,12
IND.34.62.3_1,12,8,8,5,6,12
IND.34.62.4_1,12,8,8,5,6,12
IND.34.62.5_1,12,8,8,5,6,12
IND.34.63.1_1,12,8,8,5,6,12
IND.34.63.2_1,12,8,8,5,6,12
IND.34.63.3_1,12,8,8,5,6,12
IND.34.64.1_1,12,8,8,5,6,12
IND.34.64.2_1,19,8,7,5,6,4
IND.34.64.3_1,12,8,8,5,6,12
IND.34.65.1_1,12,10,25,16,11,11
IND.34.66.1_1,12,10,23,16,11,11
IND.34.67.1_1,12,10,8,16,11,12
IND.34.67.2_1,12,10,8,16,11,12
IND.34.67.3_1,12,10,8,16,11,12
IND.34.67.4_1,12,10,8,16,11,12
IND.34.68.1_1,12,7,8,5,6,12
IND.34.68.2_1,12,7,8,5,6,12
IND.34.69.1_1,12,10,24,16,11,11
IND.34.7.1_1,12,10,24,16,11,11
IND.34.7.2_1,12,10,24,16,11,11
IND.34.70.1_1,12,10,25,16,11,11
IND.34.70.2_1,12,10,25,16,11,11
IND.34.70.3_1,12,10,25,16,11,11
IND.34.71.1_1,12,10,24,16,11,11
IND.34.71.2_1,12,10,24,16,11,11
IND.34.71.3_1,12,10,24,16,11,11
IND.34.71.4_1,12,10,24,16,11,11
IND.34.72.1_1,12,10,25,16,11,11
IND.34.72.2_1,12,10,23,16,11,11
IND.34.73.1_1,12,10,23,16,11,11
IND.34.73.2_1,12,10,23,16,11,11
IND.34.74.1_1,12,10,24,16,11,11
IND.34.74.2_1,12,10,24,16,11,11
IND.34.74.3_1,12,10,24,16,11,11
IND.34.74.4_1,12,10,24,16,11,11
IND.34.75.1_1,12,10,23,16,11,11
IND.34.8.1_1,12,10,23,16,11,11
IND.34.8.2_1,12,10,23,16,11,11
IND.34.8.3_1,12,10,23,16,11,11
IND.34.8.4_1,12,10,23,16,11,11
IND.34.9.1_1,19,7,7,4,5,4
IND.35.1.1_1,12,8,8,5,6,12
IND.35.1.2_1,12,8,8,5,6,12
IND.35.10.1_1,12,8,8,5,6,12
IND.35.11.1_1,12,8,8,5,6,12
IND.35.11.2_1,12,8,8,5,6,12
IND.35.11.3_1,12,8,8,5,6,12
IND.35.12.1_1,12,8,8,5,6,12
IND.35.12.2_1,12,8,8,5,6,12
IND.35.12.3_1,12,8,8,5,6,12
IND.35.12.4_1,12,8,8,5,6,12
IND.35.13.1_1,12,8,8,5,6,12
IND.35.13.2_1,12,8,8,5,6,12
IND.35.13.3_1,12,8,,5,6,12
IND.35.13.4_1,12,8,,5,6,12
IND.35.2.1_1,12,8,8,5,6,12
IND.35.3.1_1,12,8,8,5,6,12
IND.35.3.2_1,12,8,8,5,6,12
IND.35.3.3_1,12,8,8,5,6,12
IND.35.4.1_1,12,8,,5,6,12
IND.35.5.1_1,12,8,8,5,6,12
IND.35.5.2_1,12,8,8,5,6,12
IND.35.6.1_1,12,8,8,5,6,12
IND.35.6.2_1,12,8,8,5,6,12
IND.35.7.1_1,12,8,8,5,6,12
IND.35.7.2_1,12,8,8,5,6,12
IND.35.8.1_1,12,8,8,5,6,12
IND.35.8.2_1,12,8,8,5,6,12
IND.35.8.3_1,12,8,8,5,6,12
IND.35.9.1_1,12,8,,,6,
IND.35.9.2_1,12,8,24,5,6,12
IND.35.9.3_1,,,,,6,
IND.35.9.4_1,12,8,24,5,6,12
IND.36.1.1_1,14,9,26,15,3,13
IND.36.10.1_1,14,9,26,15,3,13
IND.36.10.2_1,14,9,26,15,3,13
IND.36.10.3_1,14,9,26,15,3,13
IND.36.10.4_1,14,9,26,15,3,13
IND.36.10.5_1,14,9,26,15,3,13
IND.36.11.1_1,4,11,27,18,12,14
IND.36.12.1_1,4,11,26,15,12,14
IND.36.13.1_1,4,11,26,18,12,14
IND.36.13.2_1,4,11,26,15,12,14
IND.36.13.3_1,4,11,26,18,12,14
IND.36.13.4_1,4,11,26,18,12,14
IND.36.14.1_1,4,11,27,18,12,14
IND.36.14.2_1,4,11,26,18,12,14
IND.36.14.3_1,4,11,27,18,12,14
IND.36.15.1_1,4,11,27,18,12,14
IND.36.15.2_1,4,11,27,18,12,14
IND.36.15.3_1,4,11,27,18,12,14
IND.36.15.4_1,4,11,27,18,12,14
IND.36.15.5_1,4,,,,,
IND.36.16.1_1,4,11,27,18,12,14
IND.36.16.2_1,4,11,27,18,12,14
IND.36.16.3_1,4,11,27,18,12,14
IND.36.17.1_1,4,11,27,18,12,14
IND.36.17.2_1,4,11,27,18,12,14
IND.36.18.1_1,4,11,26,17,12,14
IND.36.19.1_1,4,11,27,18,12,14
IND.36.19.2_1,4,11,27,18,12,14
IND.36.19.3_1,4,11,27,18,12,14
IND.36.2.1_1,4,11,26,17,12,14
IND.36.2.2_1,4,11,26,17,12,14
IND.36.20.1_1,14,9,26,15,3,13
IND.36.20.2_1,4,11,26,15,12,14
IND.36.3.1_1,4,11,26,17,12,14
IND.36.3.2_1,4,11,26,18,12,14
IND.36.3.3_1,4,11,26,17,12,14
IND.36.3.4_1,4,11,26,18,12,14
IND.36.3.5_1,4,11,26,18,12,14
IND.36.4.1_1,4,11,26,17,12,14
IND.36.4.2_1,4,11,26,17,12,14
IND.36.4.3_1,4,11,26,17,12,14
IND.36.5.1_1,4,11,26,15,12,14
IND.36.6.1_1,14,9,26,15,3,13
IND.36.6.2_1,14,9,26,15,3,13
IND.36.6.3_1,14,9,26,15,3,13
IND.36.6.4_1,14,9,26,15,3,13
IND.36.7.1_1,4,11,27,18,12,14
IND.36.7.2_1,4,11,27,18,12,14
IND.36.8.1_1,4,11,27,18,12,14
IND.36.8.2_1,4,11,27,18,12,14
IND.36.8.3_1,4,11,27,18,12,14
IND.36.8.4_1,4,11,27,18,12,14
IND.36.9.1_1,14,9,26,15,3,13
IND.4.1.1_1,14,9,5,15,3,13
IND.4.1.2_1,14,9,,15,3,13
IND.4.1.3_1,14,9,5,15,3,13
IND.4.10.1_1,14,9,5,15,3,13
IND.4.11.1_1,14,9,5,15,3,13
IND.4.12.1_1,14,9,5,15,3,13
IND.4.13.1_1,14,9,5,15,3,13
IND.4.14.1_1,14,9,5,15,3,13
IND.4.15.1_1,14,9,5,15,3,13
IND.4.16.1_1,14,9,5,15,3,13
IND.4.17.1_1,14,9,5,15,3,13
IND.4.17.2_1,14,9,5,15,3,13
IND.4.18.1_1,14,9,5,15,3,13
IND.4.19.1_1,14,9,26,15,3,13
IND.4.2.1_1,14,9,5,15,3,13
IND.4.20.1_1,14,9,5,15,3,13
IND.4.21.1_1,14,9,5,15,3,13
IND.4.22.1_1,14,9,5,15,3,13
IND.4.23.1_1,14,9,5,15,3,13
IND.4.24.1_1,14,9,5,15,3,13
IND.4.25.1_1,14,9,5,15,3,13
IND.4.26.1_1,14,9,2,15,3,13
IND.4.26.2_1,14,9,5,15,3,13
IND.4.27.1_1,14,9,5,15,3,13
IND.4.3.1_1,14,9,5,15,3,13
IND.4.4.1_1,14,9,5,15,3,13
IND.4.5.1_1,14,9,5,15,3,13
IND.4.6.1_1,14,9,5,15,3,13
IND.4.7.1_1,14,9,5,15,3,13
IND.4.8.1_1,14,9,26,15,3,13
IND.4.9.1_1,14,9,5,15,3,13
IND.5.1.1_1,12,10,26,15,11,11
IND.5.10.1_1,12,10,25,17,11,11
IND.5.11.1_1,12,10,25,16,11,11
IND.5.12.1_1,12,10,25,17,11,11
IND.5.13.1_1,12,10,25,17,11,11
IND.5.14.1_1,12,10,23,17,11,11
IND.5.15.1_1,12,10,26,15,11,11
IND.5.16.1_1,12,10,25,17,11,11
IND.5.17.1_1,14,9,26,15,3,13
IND.5.18.1_1,12,10,25,17,11,11
IND.5.19.1_1,12,10,26,17,11,11
IND.5.19.2_1,12,10,25,17,11,11
IND.5.2.1_1,12,10,25,17,11,11
IND.5.20.1_1,12,10,25,17,11,11
IND.5.20.2_1,12,10,25,17,11,11
IND.5.20.3_1,12,10,25,17,11,11
IND.5.21.1_1,12,10,26,17,11,11
IND.5.22.1_1,12,10,25,17,11,11
IND.5.22.2_1,12,10,25,17,11,11
IND.5.23.1_1,12,10,25,17,11,11
IND.5.23.2_1,12,10,25,17,11,11
IND.5.24.1_1,12,10,25,17,11,11
IND.5.25.1_1,12,10,25,17,11,11
IND.5.26.1_1,12,10,25,17,11,11
IND.5.26.2_1,12,10,25,17,11,11
IND.5.26.3_1,12,10,25,17,11,11
IND.5.26.4_1,12,10,25,17,11,11
IND.5.27.1_1,12,10,25,17,11,11
IND.5.27.2_1,12,10,25,17,11,11
IND.5.28.1_1,12,10,26,15,11,11
IND.5.29.1_1,12,10,23,17,11,11
IND.5.3.1_1,12,10,25,17,11,11
IND.5.30.1_1,12,10,25,17,11,11
IND.5.31.1_1,12,10,25,17,11,11
IND.5.31.2_1,12,10,25,17,11,11
IND.5.31.3_1,12,10,25,17,11,11
IND.5.32.1_1,12,10,25,17,11,11
IND.5.33.1_1,12,10,25,17,11,11
IND.5.34.1_1,12,10,25,17,11,11
IND.5.35.1_1,12,10,25,17,11,11
IND.5.35.2_1,12,10,25,17,11,11
IND.5.36.1_1,12,10,25,16,11,11
IND.5.37.1_1,12,10,25,17,11,11
IND.5.37.2_1,12,10,25,17,11,11
IND.5.38.1_1,12,10,25,17,11,11
IND.5.4.1_1,12,10,26,17,11,11
IND.5.5.1_1,12,10,25,17,11,11
IND.5.6.1_1,12,10,26,17,11,11
IND.5.6.2_1,12,10,26,17,11,11
IND.5.7.1_1,12,10,25,17,11,11
IND.5.8.1_1,12,10,23,17,11,11
IND.5.9.1_1,12,10,25,17,11,11
IND.5.9.2_1,12,10,25,17,11,11
IND.6.1.1_1,16,3,10,7,7,6
IND.7.1.1_1,11,12,31,20,14,28
IND.7.1.2_1,11,12,31,20,14,28
IND.7.1.3_1,11,12,31,20,14,28
IND.7.1.4_1,11,12,31,20,14,28
IND.7.1.5_1,11,12,31,20,14,28
IND.7.10.1_1,11,12,31,20,14,28
IND.7.11.1_1,11,12,31,20,14,28
IND.7.12.1_1,11,12,31,20,14,28
IND.7.12.2_1,11,12,31,20,14,28
IND.7.12.3_1,11,12,31,20,14,28
IND.7.13.1_1,11,12,54,17,14,11
IND.7.13.2_1,11,12,54,17,14,11
IND.7.13.3_1,11,12,22,20,14,28
IND.7.14.1_1,11,12,55,20,14,28
IND.7.14.2_1,11,12,55,20,14,28
IND.7.15.1_1,11,12,31,20,14,28
IND.7.16.1_1,11,12,30,20,14,28
IND.7.16.2_1,11,12,30,20,14,28
IND.7.17.1_1,11,21,21,14,24,28
IND.7.17.2_1,,,,,24,
IND.7.17.3_1,11,21,21,14,24,28
IND.7.18.1_1,11,12,31,20,14,28
IND.7.18.2_1,11,12,31,20,14,28
IND.7.19.1_1,11,12,31,20,14,28
IND.7.2.1_1,11,12,31,20,14,28
IND.7.20.1_1,11,12,31,20,14,28
IND.7.21.1_1,11,12,22,20,14,28
IND.7.21.2_1,11,12,31,20,14,28
IND.7.21.3_1,11,12,31,20,14,28
IND.7.21.4_1,11,12,31,20,14,28
IND.7.21.5_1,11,12,31,20,14,28
IND.7.22.1_1,11,12,31,20,14,28
IND.7.22.2_1,11,12,31,20,14,28
IND.7.23.1_1,11,12,31,20,14,28
IND.7.23.2_1,11,12,31,20,14,28
IND.7.23.3_1,11,12,31,20,14,28
IND.7.23.4_1,11,12,31,20,14,28
IND.7.24.1_1,18,20,33,35,16,26
IND.7.25.1_1,11,12,21,14,14,28
IND.7.25.2_1,11,12,21,14,14,28
IND.7.26.1_1,11,12,21,14,14,28
IND.7.26.2_1,11,12,21,14,14,28
IND.7.26.3_1,11,12,21,14,14,28
IND.7.27.1_1,11,12,31,20,14,28
IND.7.27.2_1,11,12,31,20,14,28
IND.7.27.3_1,11,12,31,20,14,28
IND.7.27.4_1,11,12,,20,14,28
IND.7.3.1_1,11,12,21,14,14,28
IND.7.3.2_1,11,12,,14,14,28
IND.7.3.3_1,12,10,25,17,12,11
IND.7.4.1_1,11,12,33,20,14,28
IND.7.4.2_1,11,12,,,,
IND.7.4.3_1,11,12,,35,16,26
IND.7.5.1_1,11,12,31,20,14,28
IND.7.6.1_1,11,12,58,20,14,28
IND.7.7.1_1,11,12,31,20,14,28
IND.7.7.2_1,11,12,31,20,14,28
IND.7.7.3_1,,,,,,
IND.7.7.4_1,11,21,21,14,24,28
IND.7.7.5_1,11,12,31,20,14,28
IND.7.8.1_1,11,12,58,20,14,28
IND.7.9.1_1,11,12,31,20,14,28
IND.8.1.1_1,24,22,52,37,25,30
IND.9.1.1_1,24,22,52,37,25,30
IND.9.2.1_1,25,4,15,9,9,8
